ID,Date,Area,PoolType,Lab1,Lab2,Lab3,Lab4,Lab5,V1,V2,V3,V4,V5,V6,V7,Label
2929,2018-08-11 00:00:00+00:00,East,B,0,0,0,0,0,0.1375,0.11078431372549019,0.5533333333333333,0.355054095,7.1914593060000005,1519.1795775,82.117815,N
2930,2018-11-28 00:00:00+00:00,East,B,0,0,0,0,0,0.1125,0.11078431372549019,0.5533333333333333,0.22594351499999998,30.411997119,1067.531595,98.541378,Y
2931,2019-07-18 00:00:00+00:00,East,B,0,0,0,0,0,0.0925,0.11078431372549019,0.43333333333333335,0.06455529,25.931859993,1040.15899,68.4315125,Y
2932,2019-12-04 00:00:00+00:00,East,B,0,0,0,0,0,0.09,0.11078431372549019,0.5533333333333333,0.25822116,27.390809547,1245.4535275,68.4315125,Y
2933,2020-04-21 00:00:00+00:00,East,B,0,0,0,0,0,0.09,0.11078431372549019,0.5533333333333333,0.51644232,28.255850433000003,1532.86588,82.117815,Y
2934,2021-02-06 00:00:00+00:00,East,B,1,0,0,0,0,0.1175,0.11078431372549019,0.5,0.096832935,30.27643101,952.566654,57.4824705,Y
2935,2021-07-27 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.58099761,30.489463466999997,2081.4128842,150.5493275,Y
2936,2021-12-26 00:00:00+00:00,East,B,0,0,0,0,0,0.135,0.11078431372549019,0.5,0.245310102,29.766444219,2655.142685,136.863025,Y
2937,2018-01-28 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.477709146,31.180205069999996,1012.786385,54.74521,Y
2938,2018-07-31 00:00:00+00:00,East,B,0,0,0,0,0,0.0675,0.07058823529411765,0.43333333333333335,0.22594351499999998,8.211432888000001,725.3740325,27.372605,N
2939,2018-11-28 00:00:00+00:00,East,B,0,0,0,0,0,0.05625,0.07058823529411765,0.43333333333333335,0.22594351499999998,27.907251866999996,727.0163888,54.74521,Y
2940,2019-06-15 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,1.03288464,22.103731296,922.4567885,46.5334285,Y
2941,2019-12-03 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.22594351499999998,25.221751803,711.68773,43.2487159,Y
2942,2020-04-20 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.464798088,29.882643741,752.7466375,35.5843865,Y
2943,2021-02-05 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.096832935,28.836848043,574.824705,38.321647,Y
2944,2021-07-27 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.58099761,26.964744633000002,1272.8261325,82.117815,Y
2945,2021-12-24 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.32277645,30.179598074999998,1573.9247875,82.117815,Y
2946,2018-01-28 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.4919113098,32.355111347999994,1012.786385,54.74521,Y
2947,2018-08-19 00:00:00+00:00,East,B,0,0,0,0,0,0.0675,0.07058823529411765,0.43333333333333335,0.355054095,13.640532776999999,599.4600495,32.847126,N
2948,2019-05-16 00:00:00+00:00,East,B,0,0,0,0,0,0.05,0.07058823529411765,0.3333333333333333,0.51644232,21.374256519,596.722789,27.372605,Y
2949,2019-12-03 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.22594351499999998,25.073274636,711.68773,43.2487159,Y
2950,2020-04-20 00:00:00+00:00,East,B,0,0,0,0,0,0.045,0.07058823529411765,0.43333333333333335,0.464798088,26.887278284999997,752.7466375,35.5843865,Y
2951,2021-02-06 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.096832935,33.258885408000005,561.1384025,41.0589075,Y
2952,2021-07-27 00:00:00+00:00,East,B,0,0,0,0,0,0.065,0.07058823529411765,0.43333333333333335,0.58099761,26.809811937,1272.8261325,87.592336,Y
2953,2021-12-26 00:00:00+00:00,East,B,0,0,0,0,0,0.075,0.07058823529411765,0.43333333333333335,0.355054095,28.520527122,1683.4152075,82.117815,Y
2954,2018-03-18 00:00:00+00:00,East,B,0,0,0,0,0,0.1875,0.11078431372549019,0.5533333333333333,0.38733174,29.314557189,2066.6316775,109.49042,Y
2955,2018-09-26 00:00:00+00:00,East,B,0,0,0,0,0,0.1375,0.11078431372549019,0.5533333333333333,0.484164675,7.61752422,1307.3156148,77.1907461,N
2956,2019-02-27 00:00:00+00:00,East,B,0,0,0,0,0,0.0875,0.11078431372549019,0.5533333333333333,0.77466348,16.455143421,1171.547494,57.4824705,Y
2957,2019-07-09 00:00:00+00:00,East,B,0,0,0,0,0,0.0925,0.11078431372549019,0.5533333333333333,0.12911058,27.113221799999998,227.1926215,8.2117815,N
2958,2020-03-14 00:00:00+00:00,East,B,0,0,0,0,0,0.09,0.11078431372549019,0.5533333333333333,0.71010819,28.959503094,1322.0968215,68.4315125,Y
2959,2021-02-28 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.7552968929999999,31.89031326,2162.435795,150.5493275,Y
2960,2021-08-03 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.51644232,29.17899108,2928.868735,191.608235,Y
2961,2021-12-16 00:00:00+00:00,East,B,0,0,0,0,0,0.135,0.11078431372549019,0.5,0.206576928,27.661941765,3243.6536925,246.353445,Y
2962,2022-05-18 00:00:00+00:00,East,B,0,0,0,0,0,0.135,0.11078431372549019,0.5,0.19366587,5.74542081,1601.2973925,109.49042,N
2963,2018-03-24 00:00:00+00:00,East,B,0,0,0,0,0,0.175,0.11078431372549019,0.5533333333333333,0.4854557808,24.673031838,2135.06319,123.1767225,Y
2964,2018-09-30 00:00:00+00:00,East,B,0,0,0,0,0,0.125,0.11078431372549019,0.5533333333333333,0.568086552,8.643953331,1450.748065,68.4315125,N
2965,2019-03-05 00:00:00+00:00,East,B,0,0,0,0,0,0.09,0.11078431372549019,0.5533333333333333,0.25822116,13.311300798,1144.174889,60.219731,N
2966,2019-07-16 00:00:00+00:00,East,B,0,0,0,0,0,0.0925,0.11078431372549019,0.5533333333333333,0.096832935,17.791437924,333.945781,19.1608235,N
2967,2020-03-14 00:00:00+00:00,East,B,0,0,0,0,0,0.09,0.11078431372549019,0.5533333333333333,0.729474777,34.517713563,1327.5713425,68.4315125,Y
2968,2021-03-01 00:00:00+00:00,East,B,0,0,0,0,0,0.1175,0.11078431372549019,0.5,0.7682079509999999,16.222744376999998,2299.29882,164.23563,Y
